rpm,fault_type,K,phase,is_synthetic,base_signal_idx
1750,Ball,50.0,0.0,True,4798
1750,Ball,50.0,1.5707963267948966,True,4799
1750,Ball,50.0,3.141592653589793,True,4800
1750,Ball,50.0,4.71238898038469,True,4801
1750,Normal,0.0,0.0,False,4802
1750,Inner,1.0,0.0,True,4803
1750,Inner,1.0,1.5707963267948966,True,4804
1750,Inner,1.0,3.141592653589793,True,4805
1750,Inner,1.0,4.71238898038469,True,4806
1750,Inner,5.0,0.0,True,4807
1750,Inner,5.0,1.5707963267948966,True,4808
1750,Inner,5.0,3.141592653589793,True,4809
1750,Inner,5.0,4.71238898038469,True,4810
1750,Inner,10.0,0.0,True,4811
1750,Inner,10.0,1.5707963267948966,True,4812
1750,Inner,10.0,3.141592653589793,True,4813
1750,Inner,10.0,4.71238898038469,True,4814
1750,Inner,50.0,0.0,True,4815
1750,Inner,50.0,1.5707963267948966,True,4816
1750,Inner,50.0,3.141592653589793,True,4817
1750,Inner,50.0,4.71238898038469,True,4818
1750,Outer,1.0,0.0,True,4819
1750,Outer,1.0,1.5707963267948966,True,4820
1750,Outer,1.0,3.141592653589793,True,4821
1750,Outer,1.0,4.71238898038469,True,4822
1750,Outer,5.0,0.0,True,4823
1750,Outer,5.0,1.5707963267948966,True,4824
1750,Outer,5.0,3.141592653589793,True,4825
1750,Outer,5.0,4.71238898038469,True,4826
1750,Outer,10.0,0.0,True,4827
1750,Outer,10.0,1.5707963267948966,True,4828
1750,Outer,10.0,3.141592653589793,True,4829
1750,Outer,10.0,4.71238898038469,True,4830
1750,Outer,50.0,0.0,True,4831
1750,Outer,50.0,1.5707963267948966,True,4832
1750,Outer,50.0,3.141592653589793,True,4833
1750,Outer,50.0,4.71238898038469,True,4834
1750,Ball,1.0,0.0,True,4835
1750,Ball,1.0,1.5707963267948966,True,4836
1750,Ball,1.0,3.141592653589793,True,4837
1750,Ball,1.0,4.71238898038469,True,4838
1750,Ball,5.0,0.0,True,4839
1750,Ball,5.0,1.5707963267948966,True,4840
1750,Ball,5.0,3.141592653589793,True,4841
1750,Ball,5.0,4.71238898038469,True,4842
1750,Ball,10.0,0.0,True,4843
1750,Ball,10.0,1.5707963267948966,True,4844
1750,Ball,10.0,3.141592653589793,True,4845
1750,Ball,10.0,4.71238898038469,True,4846
1750,Ball,50.0,0.0,True,4847
1750,Ball,50.0,1.5707963267948966,True,4848
1750,Ball,50.0,3.141592653589793,True,4849
1750,Ball,50.0,4.71238898038469,True,4850
1750,Normal,0.0,0.0,False,4851
1750,Inner,1.0,0.0,True,4852
1750,Inner,1.0,1.5707963267948966,True,4853
1750,Inner,1.0,3.141592653589793,True,4854
1750,Inner,1.0,4.71238898038469,True,4855
1750,Inner,5.0,0.0,True,4856
1750,Inner,5.0,1.5707963267948966,True,4857
1750,Inner,5.0,3.141592653589793,True,4858
1750,Inner,5.0,4.71238898038469,True,4859
1750,Inner,10.0,0.0,True,4860
1750,Inner,10.0,1.5707963267948966,True,4861
1750,Inner,10.0,3.141592653589793,True,4862
1750,Inner,10.0,4.71238898038469,True,4863
1750,Inner,50.0,0.0,True,4864
1750,Inner,50.0,1.5707963267948966,True,4865
1750,Inner,50.0,3.141592653589793,True,4866
1750,Inner,50.0,4.71238898038469,True,4867
1750,Outer,1.0,0.0,True,4868
1750,Outer,1.0,1.5707963267948966,True,4869
1750,Outer,1.0,3.141592653589793,True,4870
1750,Outer,1.0,4.71238898038469,True,4871
1750,Outer,5.0,0.0,True,4872
1750,Outer,5.0,1.5707963267948966,True,4873
1750,Outer,5.0,3.141592653589793,True,4874
1750,Outer,5.0,4.71238898038469,True,4875
1750,Outer,10.0,0.0,True,4876
1750,Outer,10.0,1.5707963267948966,True,4877
1750,Outer,10.0,3.141592653589793,True,4878
1750,Outer,10.0,4.71238898038469,True,4879
1750,Outer,50.0,0.0,True,4880
1750,Outer,50.0,1.5707963267948966,True,4881
1750,Outer,50.0,3.141592653589793,True,4882
1750,Outer,50.0,4.71238898038469,True,4883
1750,Ball,1.0,0.0,True,4884
1750,Ball,1.0,1.5707963267948966,True,4885
1750,Ball,1.0,3.141592653589793,True,4886
1750,Ball,1.0,4.71238898038469,True,4887
1750,Ball,5.0,0.0,True,4888
1750,Ball,5.0,1.5707963267948966,True,4889
1750,Ball,5.0,3.141592653589793,True,4890
1750,Ball,5.0,4.71238898038469,True,4891
1750,Ball,10.0,0.0,True,4892
1750,Ball,10.0,1.5707963267948966,True,4893
1750,Ball,10.0,3.141592653589793,True,4894
1750,Ball,10.0,4.71238898038469,True,4895
1750,Ball,50.0,0.0,True,4896
1750,Ball,50.0,1.5707963267948966,True,4897
1750,Ball,50.0,3.141592653589793,True,4898
1750,Ball,50.0,4.71238898038469,True,4899
1772,Normal,0.0,0.0,False,4900
1772,Inner,1.0,0.0,True,4901
1772,Inner,1.0,1.5707963267948966,True,4902
1772,Inner,1.0,3.141592653589793,True,4903
1772,Inner,1.0,4.71238898038469,True,4904
1772,Inner,5.0,0.0,True,4905
1772,Inner,5.0,1.5707963267948966,True,4906
1772,Inner,5.0,3.141592653589793,True,4907
1772,Inner,5.0,4.71238898038469,True,4908
1772,Inner,10.0,0.0,True,4909
1772,Inner,10.0,1.5707963267948966,True,4910
1772,Inner,10.0,3.141592653589793,True,4911
1772,Inner,10.0,4.71238898038469,True,4912
1772,Inner,50.0,0.0,True,4913
1772,Inner,50.0,1.5707963267948966,True,4914
1772,Inner,50.0,3.141592653589793,True,4915
1772,Inner,50.0,4.71238898038469,True,4916
1772,Outer,1.0,0.0,True,4917
1772,Outer,1.0,1.5707963267948966,True,4918
1772,Outer,1.0,3.141592653589793,True,4919
1772,Outer,1.0,4.71238898038469,True,4920
1772,Outer,5.0,0.0,True,4921
1772,Outer,5.0,1.5707963267948966,True,4922
1772,Outer,5.0,3.141592653589793,True,4923
1772,Outer,5.0,4.71238898038469,True,4924
1772,Outer,10.0,0.0,True,4925
1772,Outer,10.0,1.5707963267948966,True,4926
1772,Outer,10.0,3.141592653589793,True,4927
1772,Outer,10.0,4.71238898038469,True,4928
1772,Outer,50.0,0.0,True,4929
1772,Outer,50.0,1.5707963267948966,True,4930
1772,Outer,50.0,3.141592653589793,True,4931
1772,Outer,50.0,4.71238898038469,True,4932
1772,Ball,1.0,0.0,True,4933
1772,Ball,1.0,1.5707963267948966,True,4934
1772,Ball,1.0,3.141592653589793,True,4935
1772,Ball,1.0,4.71238898038469,True,4936
1772,Ball,5.0,0.0,True,4937
1772,Ball,5.0,1.5707963267948966,True,4938
1772,Ball,5.0,3.141592653589793,True,4939
1772,Ball,5.0,4.71238898038469,True,4940
1772,Ball,10.0,0.0,True,4941
1772,Ball,10.0,1.5707963267948966,True,4942
1772,Ball,10.0,3.141592653589793,True,4943
1772,Ball,10.0,4.71238898038469,True,4944
1772,Ball,50.0,0.0,True,4945
1772,Ball,50.0,1.5707963267948966,True,4946
1772,Ball,50.0,3.141592653589793,True,4947
1772,Ball,50.0,4.71238898038469,True,4948
1772,Normal,0.0,0.0,False,4949
1772,Inner,1.0,0.0,True,4950
1772,Inner,1.0,1.5707963267948966,True,4951
1772,Inner,1.0,3.141592653589793,True,4952
1772,Inner,1.0,4.71238898038469,True,4953
1772,Inner,5.0,0.0,True,4954
1772,Inner,5.0,1.5707963267948966,True,4955
1772,Inner,5.0,3.141592653589793,True,4956
1772,Inner,5.0,4.71238898038469,True,4957
1772,Inner,10.0,0.0,True,4958
1772,Inner,10.0,1.5707963267948966,True,4959
1772,Inner,10.0,3.141592653589793,True,4960
1772,Inner,10.0,4.71238898038469,True,4961
1772,Inner,50.0,0.0,True,4962
1772,Inner,50.0,1.5707963267948966,True,4963
1772,Inner,50.0,3.141592653589793,True,4964
1772,Inner,50.0,4.71238898038469,True,4965
1772,Outer,1.0,0.0,True,4966
1772,Outer,1.0,1.5707963267948966,True,4967
1772,Outer,1.0,3.141592653589793,True,4968
1772,Outer,1.0,4.71238898038469,True,4969
1772,Outer,5.0,0.0,True,4970
1772,Outer,5.0,1.5707963267948966,True,4971
1772,Outer,5.0,3.141592653589793,True,4972
1772,Outer,5.0,4.71238898038469,True,4973
1772,Outer,10.0,0.0,True,4974
1772,Outer,10.0,1.5707963267948966,True,4975
1772,Outer,10.0,3.141592653589793,True,4976
1772,Outer,10.0,4.71238898038469,True,4977
1772,Outer,50.0,0.0,True,4978
1772,Outer,50.0,1.5707963267948966,True,4979
1772,Outer,50.0,3.141592653589793,True,4980
1772,Outer,50.0,4.71238898038469,True,4981
1772,Ball,1.0,0.0,True,4982
1772,Ball,1.0,1.5707963267948966,True,4983
1772,Ball,1.0,3.141592653589793,True,4984
1772,Ball,1.0,4.71238898038469,True,4985
1772,Ball,5.0,0.0,True,4986
1772,Ball,5.0,1.5707963267948966,True,4987
1772,Ball,5.0,3.141592653589793,True,4988
1772,Ball,5.0,4.71238898038469,True,4989
1772,Ball,10.0,0.0,True,4990
1772,Ball,10.0,1.5707963267948966,True,4991
1772,Ball,10.0,3.141592653589793,True,4992
1772,Ball,10.0,4.71238898038469,True,4993
1772,Ball,50.0,0.0,True,4994
1772,Ball,50.0,1.5707963267948966,True,4995
1772,Ball,50.0,3.141592653589793,True,4996
1772,Ball,50.0,4.71238898038469,True,4997
1772,Normal,0.0,0.0,False,4998
1772,Inner,1.0,0.0,True,4999
1772,Inner,1.0,1.5707963267948966,True,5000
1772,Inner,1.0,3.141592653589793,True,5001
1772,Inner,1.0,4.71238898038469,True,5002
1772,Inner,5.0,0.0,True,5003
1772,Inner,5.0,1.5707963267948966,True,5004
1772,Inner,5.0,3.141592653589793,True,5005
1772,Inner,5.0,4.71238898038469,True,5006
1772,Inner,10.0,0.0,True,5007
1772,Inner,10.0,1.5707963267948966,True,5008
1772,Inner,10.0,3.141592653589793,True,5009
1772,Inner,10.0,4.71238898038469,True,5010
1772,Inner,50.0,0.0,True,5011
1772,Inner,50.0,1.5707963267948966,True,5012
1772,Inner,50.0,3.141592653589793,True,5013
1772,Inner,50.0,4.71238898038469,True,5014
1772,Outer,1.0,0.0,True,5015
1772,Outer,1.0,1.5707963267948966,True,5016
1772,Outer,1.0,3.141592653589793,True,5017
1772,Outer,1.0,4.71238898038469,True,5018
1772,Outer,5.0,0.0,True,5019
1772,Outer,5.0,1.5707963267948966,True,5020
1772,Outer,5.0,3.141592653589793,True,5021
1772,Outer,5.0,4.71238898038469,True,5022
1772,Outer,10.0,0.0,True,5023
1772,Outer,10.0,1.5707963267948966,True,5024
1772,Outer,10.0,3.141592653589793,True,5025
1772,Outer,10.0,4.71238898038469,True,5026
1772,Outer,50.0,0.0,True,5027
1772,Outer,50.0,1.5707963267948966,True,5028
1772,Outer,50.0,3.141592653589793,True,5029
1772,Outer,50.0,4.71238898038469,True,5030
1772,Ball,1.0,0.0,True,5031
1772,Ball,1.0,1.5707963267948966,True,5032
1772,Ball,1.0,3.141592653589793,True,5033
1772,Ball,1.0,4.71238898038469,True,5034
1772,Ball,5.0,0.0,True,5035
1772,Ball,5.0,1.5707963267948966,True,5036
1772,Ball,5.0,3.141592653589793,True,5037
1772,Ball,5.0,4.71238898038469,True,5038
1772,Ball,10.0,0.0,True,5039
1772,Ball,10.0,1.5707963267948966,True,5040
1772,Ball,10.0,3.141592653589793,True,5041
1772,Ball,10.0,4.71238898038469,True,5042
1772,Ball,50.0,0.0,True,5043
1772,Ball,50.0,1.5707963267948966,True,5044
1772,Ball,50.0,3.141592653589793,True,5045
1772,Ball,50.0,4.71238898038469,True,5046
1772,Normal,0.0,0.0,False,5047
1772,Inner,1.0,0.0,True,5048
1772,Inner,1.0,1.5707963267948966,True,5049
1772,Inner,1.0,3.141592653589793,True,5050
1772,Inner,1.0,4.71238898038469,True,5051
1772,Inner,5.0,0.0,True,5052
1772,Inner,5.0,1.5707963267948966,True,5053
1772,Inner,5.0,3.141592653589793,True,5054
1772,Inner,5.0,4.71238898038469,True,5055
1772,Inner,10.0,0.0,True,5056
1772,Inner,10.0,1.5707963267948966,True,5057
1772,Inner,10.0,3.141592653589793,True,5058
1772,Inner,10.0,4.71238898038469,True,5059
1772,Inner,50.0,0.0,True,5060
1772,Inner,50.0,1.5707963267948966,True,5061
1772,Inner,50.0,3.141592653589793,True,5062
1772,Inner,50.0,4.71238898038469,True,5063
1772,Outer,1.0,0.0,True,5064
1772,Outer,1.0,1.5707963267948966,True,5065
1772,Outer,1.0,3.141592653589793,True,5066
1772,Outer,1.0,4.71238898038469,True,5067
1772,Outer,5.0,0.0,True,5068
1772,Outer,5.0,1.5707963267948966,True,5069
1772,Outer,5.0,3.141592653589793,True,5070
1772,Outer,5.0,4.71238898038469,True,5071
1772,Outer,10.0,0.0,True,5072
1772,Outer,10.0,1.5707963267948966,True,5073
1772,Outer,10.0,3.141592653589793,True,5074
1772,Outer,10.0,4.71238898038469,True,5075
1772,Outer,50.0,0.0,True,5076
1772,Outer,50.0,1.5707963267948966,True,5077
1772,Outer,50.0,3.141592653589793,True,5078
1772,Outer,50.0,4.71238898038469,True,5079
1772,Ball,1.0,0.0,True,5080
1772,Ball,1.0,1.5707963267948966,True,5081
1772,Ball,1.0,3.141592653589793,True,5082
1772,Ball,1.0,4.71238898038469,True,5083
1772,Ball,5.0,0.0,True,5084
1772,Ball,5.0,1.5707963267948966,True,5085
1772,Ball,5.0,3.141592653589793,True,5086
1772,Ball,5.0,4.71238898038469,True,5087
1772,Ball,10.0,0.0,True,5088
1772,Ball,10.0,1.5707963267948966,True,5089
1772,Ball,10.0,3.141592653589793,True,5090
1772,Ball,10.0,4.71238898038469,True,5091
1772,Ball,50.0,0.0,True,5092
1772,Ball,50.0,1.5707963267948966,True,5093
1772,Ball,50.0,3.141592653589793,True,5094
1772,Ball,50.0,4.71238898038469,True,5095
1772,Normal,0.0,0.0,False,5096
1772,Inner,1.0,0.0,True,5097
1772,Inner,1.0,1.5707963267948966,True,5098
1772,Inner,1.0,3.141592653589793,True,5099
1772,Inner,1.0,4.71238898038469,True,5100
1772,Inner,5.0,0.0,True,5101
1772,Inner,5.0,1.5707963267948966,True,5102
1772,Inner,5.0,3.141592653589793,True,5103
1772,Inner,5.0,4.71238898038469,True,5104
1772,Inner,10.0,0.0,True,5105
1772,Inner,10.0,1.5707963267948966,True,5106
1772,Inner,10.0,3.141592653589793,True,5107
1772,Inner,10.0,4.71238898038469,True,5108
1772,Inner,50.0,0.0,True,5109
1772,Inner,50.0,1.5707963267948966,True,5110
1772,Inner,50.0,3.141592653589793,True,5111
1772,Inner,50.0,4.71238898038469,True,5112
1772,Outer,1.0,0.0,True,5113
1772,Outer,1.0,1.5707963267948966,True,5114
1772,Outer,1.0,3.141592653589793,True,5115
1772,Outer,1.0,4.71238898038469,True,5116
1772,Outer,5.0,0.0,True,5117
1772,Outer,5.0,1.5707963267948966,True,5118
1772,Outer,5.0,3.141592653589793,True,5119
1772,Outer,5.0,4.71238898038469,True,5120
1772,Outer,10.0,0.0,True,5121
1772,Outer,10.0,1.5707963267948966,True,5122
1772,Outer,10.0,3.141592653589793,True,5123
1772,Outer,10.0,4.71238898038469,True,5124
1772,Outer,50.0,0.0,True,5125
1772,Outer,50.0,1.5707963267948966,True,5126
1772,Outer,50.0,3.141592653589793,True,5127
1772,Outer,50.0,4.71238898038469,True,5128
1772,Ball,1.0,0.0,True,5129
1772,Ball,1.0,1.5707963267948966,True,5130
1772,Ball,1.0,3.141592653589793,True,5131
1772,Ball,1.0,4.71238898038469,True,5132
1772,Ball,5.0,0.0,True,5133
1772,Ball,5.0,1.5707963267948966,True,5134
1772,Ball,5.0,3.141592653589793,True,5135
1772,Ball,5.0,4.71238898038469,True,5136
1772,Ball,10.0,0.0,True,5137
1772,Ball,10.0,1.5707963267948966,True,5138
1772,Ball,10.0,3.141592653589793,True,5139
1772,Ball,10.0,4.71238898038469,True,5140
1772,Ball,50.0,0.0,True,5141
1772,Ball,50.0,1.5707963267948966,True,5142
1772,Ball,50.0,3.141592653589793,True,5143
1772,Ball,50.0,4.71238898038469,True,5144
1772,Normal,0.0,0.0,False,5145
1772,Inner,1.0,0.0,True,5146
1772,Inner,1.0,1.5707963267948966,True,5147
1772,Inner,1.0,3.141592653589793,True,5148
1772,Inner,1.0,4.71238898038469,True,5149
1772,Inner,5.0,0.0,True,5150
1772,Inner,5.0,1.5707963267948966,True,5151
1772,Inner,5.0,3.141592653589793,True,5152
1772,Inner,5.0,4.71238898038469,True,5153
1772,Inner,10.0,0.0,True,5154
1772,Inner,10.0,1.5707963267948966,True,5155
1772,Inner,10.0,3.141592653589793,True,5156
1772,Inner,10.0,4.71238898038469,True,5157
1772,Inner,50.0,0.0,True,5158
1772,Inner,50.0,1.5707963267948966,True,5159
1772,Inner,50.0,3.141592653589793,True,5160
1772,Inner,50.0,4.71238898038469,True,5161
1772,Outer,1.0,0.0,True,5162
1772,Outer,1.0,1.5707963267948966,True,5163
1772,Outer,1.0,3.141592653589793,True,5164
1772,Outer,1.0,4.71238898038469,True,5165
1772,Outer,5.0,0.0,True,5166
1772,Outer,5.0,1.5707963267948966,True,5167
1772,Outer,5.0,3.141592653589793,True,5168
1772,Outer,5.0,4.71238898038469,True,5169
1772,Outer,10.0,0.0,True,5170
1772,Outer,10.0,1.5707963267948966,True,5171
1772,Outer,10.0,3.141592653589793,True,5172
1772,Outer,10.0,4.71238898038469,True,5173
1772,Outer,50.0,0.0,True,5174
1772,Outer,50.0,1.5707963267948966,True,5175
1772,Outer,50.0,3.141592653589793,True,5176
1772,Outer,50.0,4.71238898038469,True,5177
1772,Ball,1.0,0.0,True,5178
1772,Ball,1.0,1.5707963267948966,True,5179
1772,Ball,1.0,3.141592653589793,True,5180
1772,Ball,1.0,4.71238898038469,True,5181
1772,Ball,5.0,0.0,True,5182
1772,Ball,5.0,1.5707963267948966,True,5183
1772,Ball,5.0,3.141592653589793,True,5184
1772,Ball,5.0,4.71238898038469,True,5185
1772,Ball,10.0,0.0,True,5186
1772,Ball,10.0,1.5707963267948966,True,5187
1772,Ball,10.0,3.141592653589793,True,5188
1772,Ball,10.0,4.71238898038469,True,5189
1772,Ball,50.0,0.0,True,5190
1772,Ball,50.0,1.5707963267948966,True,5191
1772,Ball,50.0,3.141592653589793,True,5192
1772,Ball,50.0,4.71238898038469,True,5193
1772,Normal,0.0,0.0,False,5194
1772,Inner,1.0,0.0,True,5195
1772,Inner,1.0,1.5707963267948966,True,5196
1772,Inner,1.0,3.141592653589793,True,5197
1772,Inner,1.0,4.71238898038469,True,5198
1772,Inner,5.0,0.0,True,5199
1772,Inner,5.0,1.5707963267948966,True,5200
1772,Inner,5.0,3.141592653589793,True,5201
1772,Inner,5.0,4.71238898038469,True,5202
1772,Inner,10.0,0.0,True,5203
1772,Inner,10.0,1.5707963267948966,True,5204
1772,Inner,10.0,3.141592653589793,True,5205
1772,Inner,10.0,4.71238898038469,True,5206
1772,Inner,50.0,0.0,True,5207
1772,Inner,50.0,1.5707963267948966,True,5208
1772,Inner,50.0,3.141592653589793,True,5209
1772,Inner,50.0,4.71238898038469,True,5210
1772,Outer,1.0,0.0,True,5211
1772,Outer,1.0,1.5707963267948966,True,5212
1772,Outer,1.0,3.141592653589793,True,5213
1772,Outer,1.0,4.71238898038469,True,5214
1772,Outer,5.0,0.0,True,5215
1772,Outer,5.0,1.5707963267948966,True,5216
1772,Outer,5.0,3.141592653589793,True,5217
1772,Outer,5.0,4.71238898038469,True,5218
1772,Outer,10.0,0.0,True,5219
1772,Outer,10.0,1.5707963267948966,True,5220
1772,Outer,10.0,3.141592653589793,True,5221
1772,Outer,10.0,4.71238898038469,True,5222
1772,Outer,50.0,0.0,True,5223
1772,Outer,50.0,1.5707963267948966,True,5224
1772,Outer,50.0,3.141592653589793,True,5225
1772,Outer,50.0,4.71238898038469,True,5226
1772,Ball,1.0,0.0,True,5227
1772,Ball,1.0,1.5707963267948966,True,5228
1772,Ball,1.0,3.141592653589793,True,5229
1772,Ball,1.0,4.71238898038469,True,5230
1772,Ball,5.0,0.0,True,5231
1772,Ball,5.0,1.5707963267948966,True,5232
1772,Ball,5.0,3.141592653589793,True,5233
1772,Ball,5.0,4.71238898038469,True,5234
1772,Ball,10.0,0.0,True,5235
1772,Ball,10.0,1.5707963267948966,True,5236
1772,Ball,10.0,3.141592653589793,True,5237
1772,Ball,10.0,4.71238898038469,True,5238
1772,Ball,50.0,0.0,True,5239
1772,Ball,50.0,1.5707963267948966,True,5240
1772,Ball,50.0,3.141592653589793,True,5241
1772,Ball,50.0,4.71238898038469,True,5242
1772,Normal,0.0,0.0,False,5243
1772,Inner,1.0,0.0,True,5244
1772,Inner,1.0,1.5707963267948966,True,5245
1772,Inner,1.0,3.141592653589793,True,5246
1772,Inner,1.0,4.71238898038469,True,5247
1772,Inner,5.0,0.0,True,5248
1772,Inner,5.0,1.5707963267948966,True,5249
1772,Inner,5.0,3.141592653589793,True,5250
1772,Inner,5.0,4.71238898038469,True,5251
1772,Inner,10.0,0.0,True,5252
1772,Inner,10.0,1.5707963267948966,True,5253
1772,Inner,10.0,3.141592653589793,True,5254
1772,Inner,10.0,4.71238898038469,True,5255
1772,Inner,50.0,0.0,True,5256
1772,Inner,50.0,1.5707963267948966,True,5257
1772,Inner,50.0,3.141592653589793,True,5258
1772,Inner,50.0,4.71238898038469,True,5259
1772,Outer,1.0,0.0,True,5260
1772,Outer,1.0,1.5707963267948966,True,5261
1772,Outer,1.0,3.141592653589793,True,5262
1772,Outer,1.0,4.71238898038469,True,5263
1772,Outer,5.0,0.0,True,5264
1772,Outer,5.0,1.5707963267948966,True,5265
1772,Outer,5.0,3.141592653589793,True,5266
1772,Outer,5.0,4.71238898038469,True,5267
1772,Outer,10.0,0.0,True,5268
1772,Outer,10.0,1.5707963267948966,True,5269
1772,Outer,10.0,3.141592653589793,True,5270
1772,Outer,10.0,4.71238898038469,True,5271
1772,Outer,50.0,0.0,True,5272
1772,Outer,50.0,1.5707963267948966,True,5273
1772,Outer,50.0,3.141592653589793,True,5274
1772,Outer,50.0,4.71238898038469,True,5275
1772,Ball,1.0,0.0,True,5276
1772,Ball,1.0,1.5707963267948966,True,5277
1772,Ball,1.0,3.141592653589793,True,5278
1772,Ball,1.0,4.71238898038469,True,5279
1772,Ball,5.0,0.0,True,5280
1772,Ball,5.0,1.5707963267948966,True,5281
1772,Ball,5.0,3.141592653589793,True,5282
1772,Ball,5.0,4.71238898038469,True,5283
1772,Ball,10.0,0.0,True,5284
1772,Ball,10.0,1.5707963267948966,True,5285
1772,Ball,10.0,3.141592653589793,True,5286
1772,Ball,10.0,4.71238898038469,True,5287
1772,Ball,50.0,0.0,True,5288
1772,Ball,50.0,1.5707963267948966,True,5289
1772,Ball,50.0,3.141592653589793,True,5290
1772,Ball,50.0,4.71238898038469,True,5291
1772,Normal,0.0,0.0,False,5292
1772,Inner,1.0,0.0,True,5293
1772,Inner,1.0,1.5707963267948966,True,5294
1772,Inner,1.0,3.141592653589793,True,5295
1772,Inner,1.0,4.71238898038469,True,5296
1772,Inner,5.0,0.0,True,5297
1772,Inner,5.0,1.5707963267948966,True,5298
1772,Inner,5.0,3.141592653589793,True,5299
1772,Inner,5.0,4.71238898038469,True,5300
1772,Inner,10.0,0.0,True,5301
1772,Inner,10.0,1.5707963267948966,True,5302
1772,Inner,10.0,3.141592653589793,True,5303
1772,Inner,10.0,4.71238898038469,True,5304
1772,Inner,50.0,0.0,True,5305
1772,Inner,50.0,1.5707963267948966,True,5306
1772,Inner,50.0,3.141592653589793,True,5307
1772,Inner,50.0,4.71238898038469,True,5308
1772,Outer,1.0,0.0,True,5309
1772,Outer,1.0,1.5707963267948966,True,5310
1772,Outer,1.0,3.141592653589793,True,5311
1772,Outer,1.0,4.71238898038469,True,5312
1772,Outer,5.0,0.0,True,5313
1772,Outer,5.0,1.5707963267948966,True,5314
1772,Outer,5.0,3.141592653589793,True,5315
1772,Outer,5.0,4.71238898038469,True,5316
1772,Outer,10.0,0.0,True,5317
1772,Outer,10.0,1.5707963267948966,True,5318
1772,Outer,10.0,3.141592653589793,True,5319
1772,Outer,10.0,4.71238898038469,True,5320
1772,Outer,50.0,0.0,True,5321
1772,Outer,50.0,1.5707963267948966,True,5322
1772,Outer,50.0,3.141592653589793,True,5323
1772,Outer,50.0,4.71238898038469,True,5324
1772,Ball,1.0,0.0,True,5325
1772,Ball,1.0,1.5707963267948966,True,5326
1772,Ball,1.0,3.141592653589793,True,5327
1772,Ball,1.0,4.71238898038469,True,5328
1772,Ball,5.0,0.0,True,5329
1772,Ball,5.0,1.5707963267948966,True,5330
1772,Ball,5.0,3.141592653589793,True,5331
1772,Ball,5.0,4.71238898038469,True,5332
1772,Ball,10.0,0.0,True,5333
1772,Ball,10.0,1.5707963267948966,True,5334
1772,Ball,10.0,3.141592653589793,True,5335
1772,Ball,10.0,4.71238898038469,True,5336
1772,Ball,50.0,0.0,True,5337
1772,Ball,50.0,1.5707963267948966,True,5338
1772,Ball,50.0,3.141592653589793,True,5339
1772,Ball,50.0,4.71238898038469,True,5340
1772,Normal,0.0,0.0,False,5341
1772,Inner,1.0,0.0,True,5342
1772,Inner,1.0,1.5707963267948966,True,5343
1772,Inner,1.0,3.141592653589793,True,5344
1772,Inner,1.0,4.71238898038469,True,5345
1772,Inner,5.0,0.0,True,5346
1772,Inner,5.0,1.5707963267948966,True,5347
1772,Inner,5.0,3.141592653589793,True,5348
1772,Inner,5.0,4.71238898038469,True,5349
1772,Inner,10.0,0.0,True,5350
1772,Inner,10.0,1.5707963267948966,True,5351
1772,Inner,10.0,3.141592653589793,True,5352
1772,Inner,10.0,4.71238898038469,True,5353
1772,Inner,50.0,0.0,True,5354
1772,Inner,50.0,1.5707963267948966,True,5355
1772,Inner,50.0,3.141592653589793,True,5356
1772,Inner,50.0,4.71238898038469,True,5357
1772,Outer,1.0,0.0,True,5358
1772,Outer,1.0,1.5707963267948966,True,5359
1772,Outer,1.0,3.141592653589793,True,5360
1772,Outer,1.0,4.71238898038469,True,5361
1772,Outer,5.0,0.0,True,5362
1772,Outer,5.0,1.5707963267948966,True,5363
1772,Outer,5.0,3.141592653589793,True,5364
1772,Outer,5.0,4.71238898038469,True,5365
1772,Outer,10.0,0.0,True,5366
1772,Outer,10.0,1.5707963267948966,True,5367
1772,Outer,10.0,3.141592653589793,True,5368
1772,Outer,10.0,4.71238898038469,True,5369
1772,Outer,50.0,0.0,True,5370
1772,Outer,50.0,1.5707963267948966,True,5371
1772,Outer,50.0,3.141592653589793,True,5372
1772,Outer,50.0,4.71238898038469,True,5373
1772,Ball,1.0,0.0,True,5374
1772,Ball,1.0,1.5707963267948966,True,5375
1772,Ball,1.0,3.141592653589793,True,5376
1772,Ball,1.0,4.71238898038469,True,5377
1772,Ball,5.0,0.0,True,5378
1772,Ball,5.0,1.5707963267948966,True,5379
1772,Ball,5.0,3.141592653589793,True,5380
1772,Ball,5.0,4.71238898038469,True,5381
1772,Ball,10.0,0.0,True,5382
1772,Ball,10.0,1.5707963267948966,True,5383
1772,Ball,10.0,3.141592653589793,True,5384
1772,Ball,10.0,4.71238898038469,True,5385
1772,Ball,50.0,0.0,True,5386
1772,Ball,50.0,1.5707963267948966,True,5387
1772,Ball,50.0,3.141592653589793,True,5388
1772,Ball,50.0,4.71238898038469,True,5389
1772,Normal,0.0,0.0,False,5390
1772,Inner,1.0,0.0,True,5391
1772,Inner,1.0,1.5707963267948966,True,5392
1772,Inner,1.0,3.141592653589793,True,5393
1772,Inner,1.0,4.71238898038469,True,5394
1772,Inner,5.0,0.0,True,5395
1772,Inner,5.0,1.5707963267948966,True,5396
1772,Inner,5.0,3.141592653589793,True,5397
1772,Inner,5.0,4.71238898038469,True,5398
1772,Inner,10.0,0.0,True,5399
